1:69511:69511	NM_001005484
9:39085764:39085764	NM_033655
9:39085808:39085808	NM_033655
9:39103743:39103743	NM_033655
9:39103775:39103775	NM_033655
9:39118205:39118205	NM_033655
9:39118207:39118207	NM_033655
9:40702760:40702760	NM_001083124
9:40705251:40705251	NM_001083124
9:42368549:42368549	NM_001012421
9:42368600:42368600	NM_001012421
9:42410368:42410368	NM_001012421
9:43624925:43624925	NM_001145196
9:43626815:43626815	NM_001145196
9:43627428:43627428	NM_001145196
9:43628651:43628651	NM_001145196
9:43685298:43685298	NM_001201380
9:43816656:43816656	NM_001201380
9:43818062:43818062	NM_001201380
9:43822668:43822668	NM_001201380
9:43822686:43822686	NM_001201380
9:43822704:43822704	NM_001201380
9:43822749:43822749	NM_001201380
9:43822762:43822762	NM_001201380
9:43849812:43849812	NM_001201380
9:43849817:43849817	NM_001201380
9:43853546:43853546	NM_001201380
9:43861081:43861081	NM_001201380
9:43876040:43876040	NM_001201380
9:43915434:43915434	NM_001201380
9:43915893:43915893	NM_001201380
9:67938633:67938633	NM_032250
9:67938651:67938651	NM_032250
9:67938655:67938655	NM_032250
9:67968458:67968458	NM_032250
9:67968476:67968476	NM_032250
9:68433567:68433567	NR_033907
9:68433568:68433568	NR_033907
9:69200516:69200516	NM_001085476
9:69238268:69238268	NM_001085457
9:69247550:69247550	NM_001085457
9:69256816:69256816	NM_001085457
9:70177655:70177655	NM_001126334
9:71549847:71549847	NM_001278253
9:71650752:71650752	NM_001161706
9:71843023:71843023	NM_201629
9:71862975:71862975	NM_201629
9:71862987:71862987	NM_201629
9:72741312:72741312	NM_153267
9:72897434:72897434	NM_015110
9:72897440:72897440	NM_015110
9:72933774:72933774	NM_015110
9:74360096:74360096	NM_001135820
9:74360096:74360096	NM_013390
9:74975136:74975136	NM_001102421
9:74975136:74975136	NM_001278244
9:74975136:74975136	NM_006007
9:75545882:75545882	NM_000689
9:77415284:77415284	NM_017662
9:77416972:77416972	NM_017662
9:77436641:77436641	NM_017662
9:77502160:77502160	NM_001177311
9:77684690:77684690	NM_017881
9:77752510:77752510	NM_012383
9:78506145:78506145	NM_001190482
9:78506187:78506187	NM_001190482
9:78773953:78773953	NM_001190482
9:78969059:78969059	NM_001190482
9:78973431:78973431	NM_001190482
9:79318471:79318471	NM_015225
9:79318921:79318921	NM_015225
9:79320640:79320640	NM_015225
9:79321276:79321276	NM_015225
9:79321871:79321871	NM_015225
9:79322068:79322068	NM_015225
9:79322674:79322674	NM_015225
9:79322720:79322720	NM_015225
9:79324179:79324179	NM_015225
9:79324741:79324741	NM_015225
9:79325615:79325615	NM_015225
9:79930342:79930342	NM_033305
9:79936415:79936415	NM_033305
9:79954545:79954545	NM_033305
9:79984232:79984232	NM_033305
9:80919756:80919756	NM_021154
9:84200529:84200529	NM_005077
9:84205860:84205860	NM_005077
9:84267147:84267147	NM_005077
9:84607758:84607758	NM_001001670
9:84609162:84609162	NM_001001670
9:85627408:85627408	NM_152573
9:85863091:85863091	NM_001244959
9:86258685:86258685	NM_001001551
9:86617265:86617265	NM_024945
9:86900926:86900926	NM_001199633
9:86900926:86900926	NM_022127
9:86920236:86920236	NM_001199633
9:86920236:86920236	NM_022127
9:88694179:88694179	NM_177937
9:88959938:88959938	NM_001185074
9:90343505:90343505	NM_001257971
9:90343505:90343505	NM_001257972
9:90343505:90343505	NM_001912
9:90343505:90343505	NM_145918
9:90500405:90500405	NM_178828
9:90501448:90501448	NM_178828
9:90501514:90501514	NM_178828
9:90502458:90502458	NM_178828
9:90503007:90503007	NM_178828
9:90588903:90588903	NM_001039803
9:91652977:91652977	NM_016848
9:91656963:91656963	NM_016848
9:91954848:91954848	NM_024077
9:93606309:93606309	NM_001174167
9:94486321:94486321	NM_004560
9:94486688:94486688	NM_004560
9:94495608:94495608	NM_004560
9:95068046:95068046	NM_017948
9:95219597:95219597	NM_017680
9:95274338:95274338	NM_001197296
9:95279985:95279985	NM_001197296
9:95284873:95284873	NM_001197296
9:95284982:95284982	NM_001197296
9:95738781:95738781	NM_033086
9:95780465:95780465	NM_033086
9:95875381:95875381	NM_032310
9:95887320:95887320	NM_004148
9:96015256:96015256	NM_006648
9:96021312:96021312	NM_006648
9:96326682:96326682	NM_014612
9:96407983:96407983	NM_005392
9:97055327:97055327	NM_194320
9:97063628:97063628	NM_194320
9:97080827:97080827	NM_017561
9:97081356:97081356	NM_017561
9:97221463:97221463	NM_032558
9:97349666:97349666	NM_003837
9:97365720:97365720	NM_000507
9:97369149:97369149	NM_000507
9:97369151:97369151	NM_000507
9:99694363:99694363	NM_001045477
9:100190780:100190780	NM_014290
9:100388119:100388119	NM_139246
9:100388197:100388197	NM_139246
9:100684719:100684719	NM_016481
9:100684757:100684757	NM_016481
9:100689693:100689693	NM_018437
9:100689693:100689693	NM_197978
9:100823084:100823084	NM_018946
9:100823135:100823135	NM_018946
9:100971348:100971348	NM_018421
9:100991430:100991430	NM_018421
9:100995721:100995721	NM_018421
9:100995758:100995758	NM_018421
9:101056122:101056122	NM_005458
9:101068580:101068580	NM_005458
9:101340301:101340301	NM_005458
9:101340316:101340316	NM_005458
9:101797330:101797330	NM_001855
9:103054951:103054951	NM_014425
9:103064530:103064530	NM_001161584
9:103348208:103348208	NM_001018116
9:103348634:103348634	NM_001018116
9:104133628:104133628	NM_001127610
9:104133628:104133628	NM_001701
9:104324545:104324545	NM_019592
9:104385711:104385711	NM_133445
9:104385712:104385712	NM_133445
9:104433235:104433235	NM_133445
9:104449063:104449063	NM_133445
9:104449098:104449098	NM_133445
9:104499575:104499575	NM_133445
9:107266774:107266774	NM_001004485
9:107266844:107266844	NM_001004485
9:107267304:107267304	NM_001004485
9:107331504:107331504	NM_001004483
9:107360826:107360826	NM_001004482
9:107360851:107360851	NM_001004482
9:107360922:107360922	NM_001004482
9:107361129:107361129	NM_001004482
9:107361346:107361346	NM_001004482
9:107361439:107361439	NM_001004482
9:107361449:107361449	NM_001004482
9:107361451:107361451	NM_001004482
9:107361452:107361452	NM_001004482
9:107361460:107361460	NM_001004482
9:107361490:107361490	NM_001004482
9:107361599:107361599	NM_001004482
9:107367008:107367008	NM_001004481
9:107367431:107367431	NM_001004481
9:107367612:107367612	NM_001004481
9:107380177:107380177	NM_001001956
9:107380215:107380215	NM_001001956
9:107380414:107380414	NM_001001956
9:107515214:107515214	NM_015469
9:107562804:107562804	NM_005502
9:107620867:107620867	NM_005502
9:107624029:107624029	NM_005502
9:108234207:108234207	NM_207647
9:111653574:111653574	NM_003640
9:111881927:111881927	NM_032012
9:111945049:111945049	NM_019114
9:111956599:111956599	NM_019114
9:112963504:112963504	NM_001012993
9:113163239:113163239	NM_153366
9:113166697:113166697	NM_153366
9:113166792:113166792	NM_153366
9:113169126:113169126	NM_153366
9:113169630:113169630	NM_153366
9:113169631:113169631	NM_153366
9:113196733:113196733	NM_153366
9:113208250:113208250	NM_153366
9:113221247:113221247	NM_153366
9:113261483:113261483	NM_153366
9:113276356:113276356	NM_153366
9:114174415:114174415	NM_001080398
9:114359624:114359624	NM_001146109
9:114454544:114454544	NM_173521
9:114462322:114462322	NM_173521
9:114464487:114464487	NM_173521
9:114490308:114490308	NM_173521
9:114804173:114804173	NM_022486
9:115567184:115567184	NM_001012994
9:115580008:115580008	NM_001012994
9:115600848:115600848	NM_001012994
9:115931703:115931703	NM_015258
9:115950706:115950706	NM_015258
9:116122954:116122954	NM_017688
9:116136198:116136198	NM_031219
9:116186544:116186544	NM_152786
9:116356516:116356516	NM_144489
9:116356529:116356529	NM_144489
9:116764283:116764283	NM_133374
9:116770776:116770776	NM_133374
9:116770785:116770785	NM_133374
9:116930194:116930194	NM_032888
9:116931666:116931666	NM_032888
9:116931737:116931737	NM_032888
9:117002517:117002517	NM_032888
9:117033022:117033022	NM_032888
9:117044751:117044751	NM_032888
9:117050998:117050998	NM_032888
9:117085526:117085526	NM_000607
9:117103973:117103973	NM_030767
9:117110046:117110046	NM_030767
9:117122202:117122202	NM_030767
9:117124731:117124731	NM_030767
9:117166206:117166206	NM_001173425
9:117166206:117166206	NM_015404
9:117166246:117166246	NM_001173425
9:117166246:117166246	NM_015404
9:117166338:117166338	NM_001173425
9:117166338:117166338	NM_015404
9:117169033:117169033	NM_001173425
9:117169033:117169033	NM_015404
9:117170241:117170241	NM_001173425
9:117170241:117170241	NM_015404
9:117186677:117186677	NM_001173425
9:117186677:117186677	NM_015404
9:117188566:117188566	NM_001173425
9:117188566:117188566	NM_015404
9:117552885:117552885	NM_001204344
9:117552885:117552885	NM_005118
9:118163563:118163563	NM_017418
9:119106881:119106881	NM_002581
9:119158814:119158814	NM_002581
9:122001000:122001000	NM_014618
9:123170733:123170733	NM_018249
9:123291036:123291036	NM_018249
9:123583192:123583192	NM_001270427
9:123583192:123583192	NM_005047
9:123632045:123632045	NM_001009936
9:123769200:123769200	NM_001735
9:123780005:123780005	NM_001735
9:123850770:123850770	NM_007018
9:123860689:123860689	NM_007018
9:123886277:123886277	NM_007018
9:123908511:123908511	NM_007018
9:123917020:123917020	NM_007018
9:125239501:125239501	NM_001004451
9:125377087:125377087	NM_012364
9:125377505:125377505	NM_012364
9:125390874:125390874	NM_001004450
9:125391127:125391127	NM_001004450
9:125391369:125391369	NM_001004450
9:125391409:125391409	NM_001004450
9:125391677:125391677	NM_001004450
9:125391770:125391770	NM_001004450
9:125486968:125486968	NM_001005235
9:125797493:125797493	NM_005294
9:125920376:125920376	NM_018387
9:126125318:126125318	NM_173689
9:126128211:126128211	NM_173689
9:126128253:126128253	NM_173689
9:126129904:126129904	NM_173689
9:126132919:126132919	NM_173689
9:126133547:126133547	NM_173689
9:126134542:126134542	NM_173689
9:126135558:126135558	NM_173689
9:126783433:126783433	NM_004789
9:127101924:127101924	NM_001166167
9:127177161:127177161	NM_002799
9:127215344:127215344	NM_001161808
9:127215778:127215778	NM_001161808
9:127215798:127215798	NM_001161808
9:127220952:127220952	NM_001161808
9:127230891:127230891	NM_001161808
9:127231774:127231774	NM_001161808
9:127566378:127566378	NM_182487
9:127618776:127618776	NM_001045476
9:127618776:127618776	NM_001276374
9:127618776:127618776	NM_001276375
9:127618839:127618839	NM_001045476
9:127618839:127618839	NM_001276374
9:127618839:127618839	NM_001276375
9:127661645:127661645	NM_002077
9:127674200:127674200	NM_002077
9:127951863:127951863	NM_001123355
9:129376860:129376860	NM_001174146
9:129453229:129453229	NM_001174146
9:129455587:129455587	NM_001174146
9:129937020:129937020	NM_014636
9:130475442:130475442	NM_001012502
9:130489558:130489558	NM_144965
9:130494957:130494957	NM_001085347
9:130495633:130495633	NM_130459
9:130504070:130504070	NM_170600
9:130536717:130536717	NM_170600
9:130565267:130565267	NM_004957
9:130586688:130586688	NM_000118
9:130586688:130586688	NM_001114753
9:130586688:130586688	NM_001278138
9:130605385:130605385	NM_000118
9:130605385:130605385	NM_001114753
9:130690412:130690412	NM_001135219
9:130698029:130698029	NM_003863
9:130698043:130698043	NM_003863
9:130707081:130707081	NM_001035254
9:130860866:130860866	NM_052901
9:130864676:130864676	NM_001006641
9:130883511:130883511	NM_001256335
9:130883511:130883511	NM_025072
9:131295875:131295875	NM_001003722
9:131397479:131397479	NM_052844
9:131398636:131398636	NM_052844
9:131403096:131403096	NM_052844
9:131475583:131475583	NM_013355
9:131483749:131483749	NM_032799
9:131585069:131585069	NM_016390
9:131689361:131689361	NM_174933
9:131702891:131702891	NM_174933
9:131767668:131767668	NM_015354
9:131821485:131821485	NM_032809
9:132377900:132377900	NM_199350
9:132400480:132400480	NM_017873
9:132402908:132402908	NM_017873
9:132569553:132569553	NM_014506
9:132597021:132597021	NM_016520
9:132872686:132872686	NM_001136557
9:133346226:133346226	NM_054012
9:133553993:133553993	NM_021619
9:133761001:133761001	NM_005157
9:133787225:133787225	NM_032843
9:133884820:133884820	NM_006059
9:133911598:133911598	NM_006059
9:133914321:133914321	NM_006059
9:133924451:133924451	NM_006059
9:133927878:133927878	NM_006059
9:133928345:133928345	NM_006059
9:133936571:133936571	NM_006059
9:133946909:133946909	NM_006059
9:133946915:133946915	NM_006059
9:133948049:133948049	NM_006059
9:133951230:133951230	NM_006059
9:133963008:133963008	NM_006059
9:134020092:134020092	NM_005085
9:134136515:134136515	NM_033387
9:134136677:134136677	NM_033387
9:134183379:134183379	NM_032728
9:134183503:134183503	NM_032728
9:134321955:134321955	NM_013318
9:134346315:134346315	NM_013318
9:134350323:134350323	NM_013318
9:134350458:134350458	NM_013318
9:134351343:134351343	NM_013318
9:134358108:134358108	NM_013318
9:135105964:135105964	NM_032536
9:135139901:135139901	NM_015046
9:135202829:135202829	NM_015046
9:135203409:135203409	NM_015046
9:135206460:135206460	NM_015046
9:135263573:135263573	NM_001205296
9:135263573:135263573	NM_007344
9:135273607:135273607	NM_001205296
9:135273607:135273607	NM_007344
9:135277007:135277007	NM_007344
9:135554566:135554566	NM_012204
9:135944524:135944524	NM_001807
9:135944586:135944586	NM_001807
9:136004699:136004699	NM_001271775
9:136083528:136083528	NM_014581
9:136083580:136083580	NM_014581
9:136227260:136227260	NM_001278928
9:136227260:136227260	NM_017503
9:136268038:136268038	NM_153710
9:136277480:136277480	NM_001279350
9:136277480:136277480	NM_020385
9:136328657:136328657	NM_001242369
9:136340200:136340200	NM_001145099
9:136379890:136379890	NM_001080483
9:136505114:136505114	NM_000787
9:136518097:136518097	NM_000787
9:136573412:136573412	NM_007101
9:136599146:136599146	NM_007101
9:136643994:136643994	NM_001134398
9:136907005:136907005	NM_007371
9:136913355:136913355	NM_007371
9:137005023:137005023	NM_017588
9:137707834:137707834	NM_000093
9:137707834:137707834	NM_001278074
9:137711997:137711997	NM_000093
9:137711997:137711997	NM_001278074
9:137779026:137779026	NM_004108
9:137804360:137804360	NM_002003
9:137982127:137982127	NM_014279
9:138236031:138236031	NM_173520
9:138378856:138378856	NM_014811
9:138516128:138516128	NM_182974
9:138586198:138586198	NM_001012415
9:138586966:138586966	NM_001101677
9:138586967:138586967	NM_001101677
9:138591266:138591266	NM_001101677
9:138742077:138742077	NM_015447
9:138838140:138838140	NM_016172
9:138903671:138903671	NM_144653
9:138905136:138905136	NM_144653
9:139235415:139235415	NM_001145638
9:139252495:139252495	NM_001145638
9:139270901:139270901	NM_003086
9:139272045:139272045	NM_003086
9:139273402:139273402	NM_003086
9:139326319:139326319	NM_019892
9:139333403:139333403	NM_019892
9:139391636:139391636	NM_017617
9:139397707:139397707	NM_017617
9:139400299:139400299	NM_017617
9:139407932:139407932	NM_017617
9:139413097:139413097	NM_017617
9:139418260:139418260	NM_017617
9:139616742:139616742	NM_152421
9:139617626:139617626	NM_152421
9:139656670:139656670	NM_203347
9:139656706:139656706	NM_203347
9:139657834:139657834	NM_203347
9:139658350:139658350	NM_203347
9:139701108:139701108	NM_001039374
9:139739643:139739643	NM_001080482
9:139741014:139741014	NM_001080482
9:139749067:139749067	NM_206920
9:139752899:139752899	NM_206920
9:139839904:139839904	NM_000606
9:139840543:139840543	NM_000606
9:139840596:139840596	NM_000606
9:139848688:139848688	NM_178536
9:139981627:139981627	NM_016219
9:140002989:140002989	NM_016219
9:140006425:140006425	NM_013379
9:140008934:140008934	NM_013379
9:140064315:140064315	NM_001013653
9:140077639:140077639	NM_013366
9:140079522:140079522	NM_013366
9:140123132:140123132	NM_001190228
9:140128085:140128085	NM_080877
9:140130606:140130606	NM_080877
9:140166597:140166597	NM_015456
9:140167022:140167022	NM_015456
9:140242634:140242634	NM_017820
9:140243844:140243844	NM_017820
9:140245792:140245792	NM_017820
9:140247143:140247143	NM_017820
9:140250818:140250818	NM_017820
9:140262426:140262426	NM_017820
9:140277826:140277826	NM_017820
9:140332478:140332478	NM_198585
9:140357972:140357972	NM_152286
9:140374861:140374861	NM_152286
9:140509075:140509075	NM_152285
9:140611436:140611436	NM_024757
9:140638461:140638461	NM_024757
10:93694:93694	NM_177987
10:93711:93711	NM_177987
10:93714:93714	NM_177987
10:93945:93945	NM_177987
10:94018:94018	NM_177987
10:94026:94026	NM_177987
10:429977:429977	NM_014974
10:445061:445061	NM_014974
10:459940:459940	NM_014974
10:1046712:1046712	NM_012341
10:1230968:1230968	NM_018702
10:3143643:3143643	NM_002627
10:3155620:3155620	NM_002627
10:3172121:3172121	NM_002627
10:3172145:3172145	NM_002627
10:3180227:3180227	NM_001242309
10:3180316:3180316	NM_001242309
10:3189380:3189380	NM_001242309
10:3191823:3191823	NM_001242309
10:3200292:3200292	NM_001242309
10:3202065:3202065	NM_001242309
10:3206027:3206027	NM_001242309
10:3207632:3207632	NM_001242309
10:4889403:4889403	NM_001040177
10:5010572:5010572	NM_001353
10:5041398:5041398	NM_205845
10:5136651:5136651	NM_003739
10:5242164:5242164	NM_001818
10:5255025:5255025	NM_001818
10:5495218:5495218	NM_001047160
10:5567366:5567366	NM_005185
10:5781628:5781628	NM_017782
10:5781969:5781969	NM_017782
10:5790420:5790420	NM_017782
10:5803368:5803368	NM_017782
10:5804531:5804531	NM_017782
10:5925971:5925971	NM_001009941
10:6472891:6472891	NM_006257
10:6498723:6498723	NM_006257
10:7285632:7285632	NM_001018039
10:7605067:7605067	NM_030569
10:7605101:7605101	NM_030569
10:7763661:7763661	NM_002216
10:8006798:8006798	NM_031923
10:11299735:11299735	NM_001025077
10:11356160:11356160	NM_001025077
10:11789382:11789382	NM_024693
10:11789405:11789405	NM_024693
10:11797467:11797467	NM_024693
10:11797500:11797500	NM_024693
10:11805249:11805249	NM_024693
10:11805354:11805354	NM_024693
10:11805357:11805357	NM_024693
10:12111090:12111090	NM_018706
10:12131081:12131081	NM_018706
10:12131218:12131218	NM_018706
10:12143105:12143105	NM_018706
10:12148259:12148259	NM_018706
10:12148286:12148286	NM_018706
10:12149939:12149939	NM_018706
10:12867598:12867598	NM_153498
10:12940455:12940455	NM_031455
10:13214753:13214753	NM_018518
10:13214753:13214753	NM_182751
10:13230934:13230934	NM_018518
10:13230934:13230934	NM_182751
10:13234356:13234356	NM_018518
10:13234356:13234356	NM_182751
10:13275553:13275553	NM_145314
10:13375906:13375906	NM_001195602
